farmer_age,land_size_acres,annual_farm_income,loan_amount,crop_type,irrigation_type,existing_loans,credit_score
43,7.53,233682,147735,Sugarcane,Rainfed,0,680
29,2.9,573661,301928,Sugarcane,Canal,0,803
54,2.97,687344,141822,Cotton,Rainfed,0,809
34,6.64,712783,200931,Cotton,Canal,2,842
24,1.62,728435,384496,Cotton,Canal,2,329
50,9.51,285233,492909,Rice,Rainfed,2,457
51,2.64,269479,459764,Maize,Canal,1,460
58,10.0,591777,171780,Sugarcane,Rainfed,0,667
31,5.21,846960,134581,Rice,Canal,0,658
55,7.83,176714,431300,Cotton,Rainfed,2,849
28,0.52,249613,345529,Cotton,Canal,2,702
23,8.94,257711,258713,Maize,Canal,0,433
34,3.07,897422,467860,Cotton,Borewell,2,551
33,6.85,184546,55639,Sugarcane,Rainfed,1,505
52,8.16,873222,276938,Wheat,Canal,1,447
54,2.06,313948,389296,Cotton,Borewell,1,807
39,4.7,555157,332724,Maize,Rainfed,0,829
58,5.19,149974,410448,Wheat,Canal,2,490
36,3.47,164183,339118,Sugarcane,Canal,1,484
22,5.08,220361,488589,Sugarcane,Canal,1,705
60,3.52,439292,425406,Sugarcane,Rainfed,1,516
37,3.93,494151,277158,Maize,Borewell,1,387
54,6.86,228747,97612,Wheat,Canal,1,732
62,6.51,544924,467977,Sugarcane,Borewell,2,573
36,2.71,745533,308775,Cotton,Rainfed,1,360
58,9.03,283996,60701,Wheat,Rainfed,1,381
22,8.7,670937,332966,Sugarcane,Canal,1,377
22,5.34,347748,327114,Wheat,Canal,0,620
46,4.62,218099,136728,Cotton,Canal,2,835
33,4.08,674661,347991,Rice,Borewell,1,565
51,7.22,333752,73103,Sugarcane,Borewell,2,338
54,6.88,325573,432850,Cotton,Canal,1,407
59,2.36,667079,296142,Maize,Rainfed,0,562
23,6.88,834256,275465,Sugarcane,Rainfed,0,695
28,2.9,667403,372931,Rice,Canal,0,578
43,0.68,792701,198016,Cotton,Borewell,0,828
34,7.14,495253,296657,Cotton,Rainfed,1,633
47,6.63,529853,64974,Wheat,Borewell,2,526
49,4.4,537485,359128,Sugarcane,Canal,1,491
59,5.49,727777,96893,Rice,Borewell,0,620
59,9.5,422417,469530,Maize,Borewell,0,641
21,6.15,700323,341996,Wheat,Borewell,1,327
37,6.75,787765,317097,Sugarcane,Rainfed,1,613
61,1.11,344420,270890,Rice,Borewell,2,514
50,2.08,231141,388917,Wheat,Borewell,2,317
33,3.36,370766,283756,Rice,Borewell,2,409
41,5.62,313381,340592,Rice,Canal,2,792
39,7.88,161767,81771,Wheat,Borewell,0,848
39,3.55,240456,101550,Wheat,Borewell,0,814
45,3.89,632820,105378,Sugarcane,Rainfed,2,569
42,2.93,523189,235967,Wheat,Canal,2,434
51,2.92,702853,292329,Sugarcane,Borewell,0,811
37,9.51,733749,239809,Rice,Rainfed,0,700
43,6.54,510721,118124,Wheat,Rainfed,0,794
52,1.98,230159,241882,Sugarcane,Borewell,2,382
30,7.36,504379,305976,Sugarcane,Rainfed,2,378
30,7.36,587823,261423,Maize,Rainfed,0,607
56,6.83,321696,384036,Sugarcane,Rainfed,0,325
28,1.78,496832,463285,Sugarcane,Rainfed,1,466
40,4.38,136550,288497,Maize,Borewell,1,842
52,1.51,737104,326839,Cotton,Borewell,0,760
34,8.26,393775,496677,Wheat,Rainfed,0,450
48,6.72,548625,463999,Maize,Borewell,1,339
44,5.32,170581,313547,Sugarcane,Borewell,2,639
35,3.76,329402,156695,Sugarcane,Rainfed,0,473
42,2.25,727842,209399,Wheat,Rainfed,0,396
50,1.51,718686,117821,Rice,Rainfed,0,466
24,9.71,614631,189934,Maize,Borewell,2,497
33,2.4,252762,248336,Cotton,Borewell,1,739
43,1.07,888758,323574,Wheat,Canal,2,829
28,9.64,824003,215089,Wheat,Canal,2,813
38,5.72,208560,214718,Maize,Rainfed,0,401
32,8.07,205877,78922,Sugarcane,Canal,0,481
51,0.92,391300,192615,Sugarcane,Borewell,1,713
34,5.89,740877,230721,Cotton,Canal,2,790
54,4.28,445533,142099,Maize,Canal,1,515
38,7.83,588910,468769,Wheat,Rainfed,2,818
54,0.87,449644,229932,Maize,Borewell,0,841
31,4.32,575383,372236,Rice,Borewell,1,550
61,8.09,442878,385258,Wheat,Borewell,2,544
32,5.47,268278,333407,Cotton,Borewell,0,504
35,5.73,414481,126204,Cotton,Canal,0,787
51,1.42,351437,394602,Wheat,Rainfed,2,335
49,1.76,731383,455448,Sugarcane,Canal,0,398
46,6.93,381522,190164,Wheat,Borewell,2,668
38,6.91,320473,477450,Wheat,Rainfed,2,557
52,9.8,451974,308257,Rice,Rainfed,2,800
42,7.26,166939,352626,Wheat,Borewell,2,403
58,5.19,394372,461333,Maize,Borewell,0,778
37,8.64,168419,214330,Maize,Rainfed,2,539
43,1.49,479057,428541,Cotton,Borewell,2,667
44,4.77,899704,109097,Sugarcane,Borewell,2,590
28,3.23,693517,400775,Cotton,Borewell,0,448
61,1.49,875823,68302,Rice,Borewell,1,700
26,7.75,788182,125762,Wheat,Rainfed,2,797
25,5.35,674358,353078,Cotton,Rainfed,1,587
64,5.79,319795,126439,Wheat,Canal,1,433
49,4.41,768333,269017,Cotton,Canal,2,753
48,4.87,854404,92446,Wheat,Rainfed,1,524
31,1.6,481237,383779,Cotton,Canal,1,710
21,6.89,629467,338220,Maize,Borewell,2,673
63,4.61,481770,492565,Rice,Borewell,0,384
39,8.26,362763,158463,Cotton,Rainfed,1,383
29,2.36,290956,96578,Maize,Canal,2,781
47,2.45,866963,190798,Sugarcane,Borewell,2,642
54,6.63,793403,363009,Cotton,Canal,1,571
64,8.54,216108,125076,Wheat,Rainfed,1,305
24,4.99,719331,169471,Rice,Rainfed,1,763
56,7.41,647350,320246,Maize,Canal,2,818
38,9.99,210236,62754,Maize,Rainfed,2,313
35,9.91,172214,479828,Rice,Borewell,0,302
33,7.57,636614,214435,Cotton,Borewell,0,786
39,7.53,697697,427846,Wheat,Canal,2,687
26,2.85,786228,199819,Sugarcane,Canal,0,786
32,8.42,712377,490986,Cotton,Rainfed,1,467
57,4.35,738335,230956,Rice,Rainfed,0,705
37,9.64,661716,405515,Cotton,Canal,0,762
43,1.27,490427,478610,Cotton,Rainfed,2,431
46,4.64,846853,372628,Rice,Canal,2,805
49,5.78,583330,306438,Rice,Canal,1,535
53,4.35,289461,355228,Sugarcane,Borewell,0,322
47,2.5,154734,277727,Rice,Rainfed,2,431
45,6.13,327156,212165,Rice,Canal,2,751
30,7.68,469033,57179,Rice,Borewell,2,573
43,6.63,232168,215350,Maize,Canal,1,300
41,2.73,728458,357957,Rice,Rainfed,1,843
41,7.45,524895,265788,Rice,Borewell,0,465
63,2.94,537933,253515,Rice,Rainfed,1,709
33,2.16,363543,152816,Sugarcane,Borewell,0,596
57,7.06,800939,414750,Cotton,Rainfed,0,392
53,8.51,315174,244900,Rice,Canal,0,395
44,5.07,679070,166331,Rice,Canal,2,440
64,5.55,190160,159264,Sugarcane,Canal,2,616
31,3.38,762584,119942,Cotton,Rainfed,2,604
37,5.2,536319,407683,Sugarcane,Borewell,1,476
24,1.75,604296,331892,Wheat,Rainfed,2,720
45,9.58,173077,400832,Wheat,Canal,0,329
50,8.1,410678,125127,Wheat,Rainfed,1,441
29,6.85,420780,321886,Rice,Borewell,1,522
41,5.61,888290,53411,Sugarcane,Canal,2,804
40,8.03,214096,132002,Rice,Rainfed,2,810
39,5.2,153435,350608,Wheat,Canal,2,302
39,3.35,153152,162067,Cotton,Rainfed,2,753
32,2.02,229620,341842,Cotton,Rainfed,1,574
57,6.65,441096,174359,Sugarcane,Canal,1,660
62,9.33,352816,421560,Cotton,Borewell,0,397
37,1.96,660684,388155,Wheat,Canal,1,759
57,2.21,815854,474324,Sugarcane,Borewell,1,427
59,4.62,802143,134360,Sugarcane,Canal,2,466
48,8.17,780763,383440,Wheat,Canal,0,565
61,3.29,143838,133702,Wheat,Canal,1,683
55,2.91,460039,441914,Wheat,Rainfed,2,450
38,6.39,430139,359277,Wheat,Rainfed,2,547
34,5.59,719881,227734,Sugarcane,Borewell,0,517
55,1.07,775460,243493,Cotton,Canal,1,401
64,1.27,312792,75180,Wheat,Rainfed,1,599
61,6.61,714802,482410,Maize,Rainfed,1,347
27,4.92,393132,193597,Sugarcane,Canal,1,630
61,9.72,855427,483890,Rice,Canal,0,534
33,6.95,880198,189994,Cotton,Canal,2,812
38,0.6,759425,243854,Sugarcane,Borewell,2,396
57,5.07,459373,428192,Wheat,Canal,0,650
33,4.44,221471,478062,Maize,Rainfed,1,389
56,1.51,527039,263969,Rice,Rainfed,2,498
51,9.27,655917,418241,Cotton,Canal,1,399
22,8.15,779216,379317,Wheat,Borewell,2,729
36,2.69,675339,63916,Sugarcane,Borewell,1,451
29,2.93,365131,211998,Sugarcane,Rainfed,0,407
29,0.8,861693,92941,Cotton,Borewell,1,463
58,3.32,622434,110294,Maize,Canal,1,750
31,6.05,639764,69684,Wheat,Borewell,0,547
42,4.5,849081,414452,Cotton,Borewell,0,784
53,9.71,192372,198038,Cotton,Rainfed,1,741
56,1.03,687694,295077,Sugarcane,Rainfed,1,799
43,6.12,469898,238551,Cotton,Rainfed,1,578
54,8.65,155017,256776,Rice,Borewell,2,823
29,5.07,392849,386155,Rice,Rainfed,1,485
44,0.53,794966,143009,Wheat,Rainfed,2,787
28,2.81,358750,347310,Cotton,Borewell,2,523
27,3.58,212469,103264,Sugarcane,Borewell,2,799
56,9.68,717942,280614,Wheat,Borewell,0,845
38,9.16,570470,53466,Maize,Canal,0,400
23,9.52,689606,334046,Sugarcane,Canal,2,573
48,8.34,898711,109805,Maize,Borewell,2,731
26,3.84,777574,448579,Wheat,Rainfed,2,848
64,9.11,377177,413614,Rice,Borewell,0,811
64,9.83,194070,307656,Sugarcane,Canal,0,689
41,3.83,295768,109397,Sugarcane,Rainfed,0,510
48,2.98,385399,314278,Wheat,Canal,2,385
60,5.7,672129,429068,Sugarcane,Canal,2,804
21,2.28,649622,115126,Sugarcane,Canal,1,779
56,0.81,853177,494007,Wheat,Canal,1,507
41,9.49,684810,353523,Cotton,Rainfed,0,594
63,9.29,815068,404082,Wheat,Borewell,0,574
55,2.05,674985,274322,Sugarcane,Rainfed,1,676
33,4.37,578696,135609,Wheat,Borewell,0,472
30,8.39,243935,349867,Sugarcane,Borewell,2,429
64,6.78,136029,222238,Maize,Rainfed,1,303
30,4.25,885245,139292,Maize,Borewell,2,795
33,7.57,363533,135310,Rice,Rainfed,1,678
57,9.02,590258,401314,Wheat,Rainfed,1,655
58,9.3,605909,277751,Wheat,Borewell,0,767
44,4.1,457651,57249,Maize,Borewell,2,695
22,2.15,629853,53796,Maize,Canal,2,737
42,9.17,357648,462134,Maize,Borewell,2,840
37,1.38,733007,68564,Rice,Borewell,2,345
56,7.36,208499,144322,Rice,Borewell,0,348
34,1.83,745671,261920,Cotton,Rainfed,2,419
30,4.2,259199,168915,Wheat,Canal,0,373
55,4.41,560998,141509,Rice,Canal,1,707
45,2.01,334816,439273,Sugarcane,Rainfed,2,794
23,9.27,720485,259815,Wheat,Borewell,0,572
58,0.53,545775,247559,Cotton,Borewell,1,406
37,8.99,761489,365317,Maize,Rainfed,2,483
32,8.9,851218,441973,Cotton,Canal,2,644
44,3.51,192246,301245,Wheat,Rainfed,0,831
49,7.19,414524,496610,Maize,Rainfed,1,638
63,2.9,161284,430637,Cotton,Borewell,1,758
45,7.71,500322,192462,Cotton,Rainfed,1,524
56,5.83,330994,106627,Wheat,Rainfed,1,674
46,3.35,767844,267802,Rice,Rainfed,2,824
58,4.3,175277,212022,Sugarcane,Borewell,1,355
21,7.05,135316,225765,Cotton,Borewell,0,539
40,9.11,851099,200672,Sugarcane,Canal,0,574
48,1.74,869088,127478,Wheat,Canal,2,705
36,5.93,655613,64012,Wheat,Canal,0,413
37,2.91,794448,473918,Rice,Borewell,2,844
60,8.11,758237,291626,Maize,Canal,1,413
48,1.17,513000,360320,Sugarcane,Rainfed,2,731
32,7.05,486708,322490,Cotton,Canal,1,801
47,2.16,721091,457644,Maize,Rainfed,0,670
62,6.17,342088,317899,Sugarcane,Canal,2,837
50,8.44,304821,56283,Sugarcane,Borewell,1,386
61,7.67,427998,361180,Maize,Rainfed,2,745
54,7.65,229796,182409,Maize,Rainfed,1,499
57,5.42,219427,439130,Rice,Borewell,2,661
26,8.96,462679,158991,Cotton,Rainfed,2,786
27,6.09,733143,112968,Cotton,Canal,2,383
52,9.22,796060,464073,Cotton,Borewell,2,546
52,5.69,236958,271544,Maize,Rainfed,1,816
45,5.31,335716,155130,Rice,Borewell,1,567
53,2.61,357497,77640,Wheat,Rainfed,2,764
27,5.68,531858,481651,Rice,Rainfed,2,313
32,1.84,828374,423377,Maize,Borewell,0,517
36,8.76,571490,66214,Rice,Rainfed,1,533
36,6.92,516862,222604,Maize,Canal,1,344
63,9.94,788533,338675,Sugarcane,Canal,1,459
56,1.37,651313,254621,Sugarcane,Rainfed,1,457
33,2.79,659141,347956,Wheat,Rainfed,0,399
27,8.83,825783,371072,Sugarcane,Canal,2,382
56,4.25,443300,251626,Wheat,Rainfed,2,452
29,4.93,620509,376027,Cotton,Rainfed,2,320
52,8.68,346560,134153,Maize,Borewell,0,549
31,5.46,524542,274476,Cotton,Borewell,0,488
28,2.34,516679,170325,Cotton,Canal,2,621
53,8.97,767584,417915,Wheat,Canal,0,832
43,0.8,658363,233470,Maize,Borewell,0,518
45,9.01,425459,92774,Wheat,Borewell,0,316
28,0.98,223245,474306,Rice,Canal,0,815
42,6.83,136010,86809,Cotton,Canal,2,338
24,1.18,317505,379569,Maize,Canal,0,441
60,7.21,488692,467276,Cotton,Borewell,2,645
23,0.82,382749,60091,Rice,Borewell,1,602
49,8.5,811805,489499,Rice,Rainfed,0,429
61,4.93,419459,462255,Maize,Canal,1,767
49,1.39,390796,93289,Maize,Rainfed,1,645
54,7.21,628678,53718,Rice,Canal,0,475
54,5.15,616776,202991,Cotton,Borewell,2,747
48,2.31,562317,485232,Sugarcane,Canal,2,493
33,0.65,502323,387378,Cotton,Canal,2,636
35,4.47,337022,293859,Sugarcane,Borewell,0,478
43,1.31,724554,346542,Wheat,Borewell,0,380
64,1.39,551140,333588,Maize,Canal,2,460
46,3.04,682829,263983,Rice,Canal,2,706
24,6.49,446802,360195,Wheat,Canal,1,480
46,5.53,700615,283966,Cotton,Canal,1,568
60,1.16,737722,436217,Sugarcane,Canal,0,788
29,9.7,687942,319010,Maize,Borewell,2,793
25,8.93,660218,435726,Sugarcane,Canal,2,490
52,2.96,778878,178379,Cotton,Borewell,0,620
40,1.66,806342,298241,Cotton,Rainfed,2,659
31,9.45,651063,227185,Rice,Rainfed,0,394
35,4.88,537206,91522,Wheat,Canal,1,655
52,3.46,125378,377287,Maize,Rainfed,2,669
48,5.16,585196,344903,Rice,Borewell,2,595
42,7.84,199712,334809,Sugarcane,Rainfed,0,401
61,2.1,407204,402622,Wheat,Rainfed,0,320
37,7.79,771355,252857,Maize,Borewell,0,382
46,7.62,353103,77679,Sugarcane,Canal,0,666
64,5.62,510478,103883,Maize,Borewell,1,848
27,8.73,642554,391673,Maize,Borewell,0,684
62,1.76,822353,403213,Wheat,Canal,2,632
46,6.16,213104,119131,Sugarcane,Borewell,2,338
45,4.77,834413,98295,Rice,Canal,2,346
30,4.51,609554,493222,Rice,Borewell,2,611
39,2.9,536412,228253,Rice,Rainfed,1,409
31,4.04,498821,231793,Maize,Canal,1,485
33,1.53,266540,314400,Cotton,Canal,1,484
28,2.89,214385,324245,Wheat,Rainfed,0,626
60,3.08,484793,489706,Rice,Rainfed,2,409
24,7.35,390318,103255,Wheat,Canal,2,499
51,0.96,690108,144944,Maize,Rainfed,1,472
48,6.69,770806,420862,Wheat,Borewell,0,620
31,2.6,794458,218016,Rice,Borewell,1,815
63,1.28,454726,123497,Rice,Borewell,2,360
21,3.36,255258,327560,Maize,Rainfed,2,470
58,2.63,661010,481238,Maize,Rainfed,1,446
44,5.74,490301,58429,Sugarcane,Rainfed,2,641
51,3.9,715792,194855,Maize,Canal,1,428
61,9.68,230760,110632,Cotton,Borewell,1,350
46,9.65,684740,336434,Cotton,Canal,1,584
25,4.72,410414,439306,Rice,Canal,1,555
40,8.05,823671,367297,Maize,Canal,2,322
61,0.63,640971,423365,Cotton,Borewell,0,360
31,5.7,423273,346644,Cotton,Borewell,2,506
53,7.56,880169,94021,Sugarcane,Borewell,1,431
58,2.56,126387,149118,Maize,Rainfed,2,300
47,1.08,668682,406965,Sugarcane,Borewell,0,576
54,1.98,458971,155339,Wheat,Rainfed,2,437
35,4.7,493254,106733,Sugarcane,Rainfed,1,621
52,5.31,896524,190248,Wheat,Rainfed,0,828
41,4.12,630916,140909,Wheat,Borewell,2,545
25,4.68,307708,147491,Maize,Borewell,0,795
26,4.97,581362,464773,Wheat,Borewell,2,775
58,7.81,155241,406418,Wheat,Borewell,0,412
42,1.5,148337,271727,Sugarcane,Canal,1,425
38,7.81,649092,498250,Maize,Borewell,1,565
34,7.04,588979,132439,Maize,Borewell,0,540
30,7.55,177450,322882,Wheat,Borewell,2,437
33,7.48,179529,55041,Sugarcane,Borewell,1,545
51,4.97,767054,100606,Sugarcane,Borewell,2,537
50,2.51,576750,237437,Sugarcane,Canal,0,602
23,5.6,707740,352671,Sugarcane,Canal,2,820
50,9.6,891736,321394,Rice,Rainfed,0,345
26,6.09,519727,404492,Wheat,Rainfed,2,672
49,0.6,816325,206760,Wheat,Borewell,0,423
28,1.07,683728,200862,Wheat,Rainfed,0,367
64,9.93,445262,313090,Maize,Canal,0,737
63,1.18,205263,348942,Maize,Borewell,0,801
64,0.94,246775,386007,Sugarcane,Rainfed,2,623
53,3.85,169217,175473,Maize,Rainfed,1,660
37,9.71,860690,296552,Cotton,Canal,0,684
31,3.53,188517,182208,Wheat,Borewell,0,754
33,4.39,263857,212987,Wheat,Rainfed,1,709
31,6.52,174740,272546,Rice,Canal,1,348
51,0.73,745407,378234,Rice,Borewell,0,820
48,9.03,845992,466637,Cotton,Canal,0,693
64,5.43,658238,80893,Rice,Borewell,2,694
26,4.93,577858,114124,Sugarcane,Borewell,1,395
61,8.68,826529,86171,Sugarcane,Borewell,2,384
36,9.55,716497,199710,Wheat,Canal,0,335
24,4.52,187278,428198,Sugarcane,Borewell,0,715
55,2.14,158488,247556,Rice,Rainfed,0,520
46,8.25,418421,279310,Cotton,Borewell,0,618
32,4.33,296113,484279,Sugarcane,Borewell,1,778
31,9.39,896434,74193,Wheat,Canal,2,691
57,9.52,724509,384887,Wheat,Borewell,1,418
45,1.59,321744,321382,Rice,Rainfed,0,368
38,9.59,191121,450635,Sugarcane,Rainfed,2,744
39,4.0,606110,70410,Rice,Borewell,0,393
43,6.64,643121,187028,Wheat,Canal,1,618
58,0.83,456234,392305,Cotton,Rainfed,0,616
38,8.94,229777,73753,Sugarcane,Canal,1,592
46,6.6,645922,122858,Cotton,Borewell,1,815
26,6.61,399052,380294,Sugarcane,Canal,0,355
24,9.07,534526,290899,Wheat,Borewell,0,576
64,5.33,462797,468755,Sugarcane,Borewell,1,443
49,4.4,325219,249879,Wheat,Canal,2,608
54,8.73,836932,59029,Maize,Rainfed,1,317
37,7.55,371917,106536,Wheat,Borewell,2,650
63,9.52,317675,437482,Wheat,Borewell,1,465
63,9.43,342584,383358,Sugarcane,Borewell,0,843
36,4.13,355814,296641,Cotton,Rainfed,1,411
22,4.75,236107,360133,Wheat,Rainfed,2,524
54,2.93,622845,406775,Sugarcane,Borewell,2,373
28,6.78,852724,131107,Wheat,Rainfed,2,453
33,3.96,756724,224234,Rice,Canal,2,409
62,7.97,413275,200790,Rice,Canal,2,637
28,1.65,533602,393546,Rice,Canal,1,806
50,1.61,562997,445414,Rice,Canal,0,472
52,2.44,443904,321551,Cotton,Borewell,0,445
56,1.3,624962,255680,Wheat,Canal,1,698
50,6.39,449514,263746,Rice,Rainfed,0,401
21,1.9,511985,186289,Sugarcane,Borewell,1,826
63,2.02,174470,419340,Rice,Rainfed,2,548
59,0.64,435427,125947,Maize,Canal,1,784
37,7.93,774551,345282,Maize,Borewell,0,660
40,8.22,634633,84500,Cotton,Borewell,0,473
44,2.04,253425,55259,Maize,Borewell,0,657
42,7.53,396022,129652,Sugarcane,Canal,1,738
49,4.62,499887,99953,Rice,Rainfed,1,329
42,2.78,196668,72783,Maize,Borewell,1,776
64,6.4,652491,91949,Maize,Rainfed,0,366
29,2.2,654610,464371,Cotton,Canal,1,787
57,7.69,571991,82389,Maize,Canal,1,837
30,0.95,155925,237231,Rice,Rainfed,0,417
56,9.61,633986,476399,Wheat,Borewell,2,656
57,1.18,666535,343192,Rice,Rainfed,2,547
48,6.0,752218,475337,Maize,Borewell,0,394
48,9.07,336850,339685,Maize,Borewell,0,613
62,0.61,501640,86105,Maize,Rainfed,2,758
63,5.24,273594,176492,Cotton,Borewell,1,401
41,3.83,295666,464858,Sugarcane,Borewell,0,430
44,6.01,898480,156331,Rice,Borewell,2,675
62,2.64,619404,481041,Maize,Canal,1,711
60,1.12,471105,417415,Wheat,Borewell,0,779
22,6.45,154723,280996,Cotton,Rainfed,2,401
28,4.46,649279,472136,Sugarcane,Canal,1,356
47,6.41,610378,236206,Maize,Borewell,1,492
42,2.5,267139,221833,Rice,Canal,2,730
57,3.72,133763,101944,Wheat,Rainfed,1,763
47,5.84,565171,81027,Cotton,Canal,2,461
49,6.13,689151,173452,Rice,Canal,2,331
23,4.04,399552,253994,Rice,Borewell,1,471
64,3.16,800536,415341,Cotton,Rainfed,2,396
33,3.1,286169,202552,Rice,Rainfed,2,438
30,2.16,302922,218696,Wheat,Canal,0,591
56,3.59,304918,119191,Wheat,Borewell,2,440
29,2.39,234177,402548,Rice,Canal,1,612
47,6.52,811154,99028,Maize,Canal,2,497
54,5.91,838684,103445,Rice,Canal,1,720
21,4.13,471911,131999,Maize,Borewell,0,431
52,3.6,798787,357336,Rice,Canal,1,664
45,2.76,682680,381988,Sugarcane,Borewell,2,837
49,5.59,375055,199318,Wheat,Rainfed,1,765
27,9.23,703278,476602,Rice,Canal,0,568
23,7.01,564068,100111,Wheat,Rainfed,0,371
40,7.57,595354,258078,Cotton,Canal,0,602
40,8.43,341070,168423,Sugarcane,Rainfed,1,680
50,3.84,800662,491476,Maize,Borewell,1,716
55,1.1,143536,221954,Cotton,Canal,1,507
55,6.41,387729,109557,Sugarcane,Canal,0,469
59,2.29,363481,193260,Cotton,Borewell,1,586
47,5.91,575173,322813,Wheat,Rainfed,0,467
46,7.53,701498,454659,Sugarcane,Rainfed,0,514
34,7.94,333803,166856,Cotton,Borewell,2,415
37,3.37,331445,331773,Maize,Rainfed,2,443
38,5.37,363769,470170,Sugarcane,Borewell,0,611
49,6.4,518672,319379,Sugarcane,Rainfed,0,629
40,8.29,504509,125450,Cotton,Borewell,0,847
47,7.73,894957,231385,Rice,Borewell,2,522
38,9.89,304933,92849,Maize,Borewell,0,535
24,0.58,654063,363336,Maize,Borewell,2,768
21,4.66,840241,275155,Cotton,Rainfed,2,541
21,2.93,641626,426115,Wheat,Canal,1,603
46,1.64,484485,61593,Wheat,Rainfed,1,792
40,9.16,423986,90928,Rice,Borewell,1,448
43,9.98,887650,77885,Rice,Canal,2,768
30,2.22,333423,104801,Cotton,Canal,0,434
31,0.87,328834,452507,Wheat,Rainfed,1,318
61,3.11,242863,226050,Maize,Borewell,2,849
61,8.43,477752,237542,Wheat,Borewell,0,440
25,3.29,753766,436712,Cotton,Borewell,1,599
21,1.04,175700,434315,Wheat,Borewell,2,705
37,1.0,646827,119668,Sugarcane,Borewell,1,799
42,4.56,752897,278291,Cotton,Canal,1,334
54,9.35,284230,181916,Sugarcane,Rainfed,2,666
61,3.22,840978,104929,Cotton,Rainfed,1,728
49,4.56,702112,344013,Maize,Rainfed,2,657
24,1.47,358344,278124,Cotton,Canal,2,323
25,5.19,373156,346555,Cotton,Canal,1,733
31,7.12,528336,371821,Cotton,Rainfed,0,514
41,3.08,654234,215103,Cotton,Canal,0,663
55,3.32,768416,347846,Rice,Canal,0,766
32,8.5,506160,438709,Sugarcane,Rainfed,2,535
46,0.6,720715,72523,Cotton,Canal,1,422
39,6.55,146111,417622,Cotton,Borewell,0,764
27,4.24,827756,54776,Rice,Rainfed,1,377
27,3.33,415434,373145,Wheat,Rainfed,0,632
46,6.75,871500,461940,Rice,Rainfed,0,547
60,8.43,809822,237930,Rice,Rainfed,1,636
25,5.8,597388,195172,Rice,Canal,1,372
41,0.8,131801,92467,Cotton,Rainfed,1,825
34,4.88,511486,494458,Rice,Borewell,1,533
24,4.9,274782,372866,Rice,Canal,0,487
43,5.67,619989,149420,Rice,Canal,1,576
62,6.87,741445,424028,Cotton,Rainfed,2,718
40,0.68,365907,129468,Maize,Canal,0,841
35,5.27,685204,202790,Maize,Canal,2,722
49,6.09,706834,227086,Wheat,Canal,0,324
28,3.76,156388,428993,Cotton,Rainfed,0,727
61,6.85,196167,200712,Rice,Borewell,2,486
39,2.67,477508,372456,Rice,Rainfed,0,654
59,3.52,194667,157644,Rice,Borewell,2,433
48,9.65,385853,69560,Maize,Canal,0,430
47,3.81,693042,449596,Rice,Borewell,1,411
24,3.79,363291,97756,Rice,Rainfed,0,717
35,6.16,348802,309876,Maize,Rainfed,2,325
55,9.72,784775,406509,Rice,Rainfed,1,829
57,9.84,562062,79579,Wheat,Canal,1,329
21,6.01,889140,145736,Sugarcane,Borewell,1,586
23,0.51,592282,179984,Wheat,Rainfed,1,741
44,9.06,651760,397409,Cotton,Rainfed,0,738
47,5.92,839090,209609,Wheat,Rainfed,2,463
60,3.98,156131,302756,Wheat,Canal,1,634
56,8.38,729231,288708,Maize,Rainfed,2,713
54,4.3,465881,429765,Cotton,Canal,2,642
49,0.82,541164,139661,Wheat,Canal,1,582
44,8.3,297980,186727,Sugarcane,Rainfed,2,663
44,5.69,825195,249056,Wheat,Canal,2,553
62,3.71,371267,391865,Rice,Canal,2,746
24,2.88,410105,198283,Maize,Rainfed,2,697
23,6.14,636712,203352,Rice,Rainfed,0,470
54,2.48,167083,83971,Cotton,Borewell,0,502
43,3.58,565278,438327,Cotton,Rainfed,0,785
43,6.55,691470,154923,Maize,Borewell,2,579
25,8.87,247987,56798,Wheat,Borewell,0,703
51,5.56,181852,67228,Cotton,Borewell,1,755
61,7.71,351560,216811,Sugarcane,Rainfed,2,307
26,7.75,274147,280644,Maize,Borewell,0,681
57,6.81,126531,491936,Rice,Borewell,0,317
30,2.84,340389,144845,Sugarcane,Borewell,2,801
60,8.73,426167,251352,Maize,Rainfed,2,421
27,4.64,286308,90503,Sugarcane,Rainfed,2,793
59,0.92,422203,326692,Maize,Rainfed,1,425
58,2.82,160023,158125,Rice,Rainfed,0,696
41,7.77,615440,180942,Wheat,Canal,1,788
40,1.16,318547,218925,Maize,Rainfed,0,731
23,1.9,287696,124531,Cotton,Borewell,2,487
42,7.1,808178,336847,Rice,Rainfed,0,453
24,8.98,635034,468743,Rice,Canal,2,423
48,6.52,805460,281640,Sugarcane,Canal,0,608
32,2.61,317968,146966,Cotton,Canal,1,421
58,1.01,487253,115555,Sugarcane,Rainfed,0,370
56,6.34,770970,242054,Rice,Canal,2,403
61,0.95,669229,100933,Maize,Canal,1,670
25,6.32,896078,110475,Cotton,Canal,1,460
33,2.64,745637,488946,Rice,Rainfed,0,687
